Case ID,Task ID,Condition,Timestamp,Activity,Event Type,Sensor,Message,Source File,Source Data Type
normal_p03_t5,t5,normal,2008-02-29T13:33:07.511750,Move within dining room,activity,M15,ON,adl_noerror/p03.t5.csv,normal
normal_p03_t5,t5,normal,2008-02-29T13:33:07.829667,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p03.t5.csv,normal
normal_p03_t5,t5,normal,2008-02-29T13:33:09.693594,Move within kitchen,activity,M17,ON,adl_noerror/p03.t5.csv,normal
normal_p03_t5,t5,normal,2008-02-29T13:33:12.167821,Move from kitchen to dining room,activity,M14,ON,adl_noerror/p03.t5.csv,normal
normal_p03_t5,t5,normal,2008-02-29T13:33:15.178129,Move from dining room to kitchen,activity,M17,ON,adl_noerror/p03.t5.csv,normal
normal_p03_t5,t5,normal,2008-02-29T13:33:17.906535,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p03.t5.csv,normal
normal_p03_t5,t5,normal,2008-02-29T13:33:20.995400,Return medicine container,activity,I06,PRESENT,adl_noerror/p03.t5.csv,normal
normal_p03_t5,t5,normal,2008-02-29T13:33:22.709442,Return brown sugar,activity,I03,PRESENT,adl_noerror/p03.t5.csv,normal
normal_p03_t5,t5,normal,2008-02-29T13:33:24.356333,Return oatmeal,activity,I01,PRESENT,adl_noerror/p03.t5.csv,normal
normal_p03_t5,t5,normal,2008-02-29T13:33:26.490630,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p03.t5.csv,normal
normal_p03_t5,t5,normal,2008-02-29T13:33:26.580950,Move within kitchen,activity,M17,ON,adl_noerror/p03.t5.csv,normal
normal_p03_t5,t5,normal,2008-02-29T13:33:31.873300,Use kitchen sink water,activity,AD1-B,0.0549618,adl_noerror/p03.t5.csv,normal
normal_p03_t5,t5,normal,2008-02-29T13:34:04.503307,Move within kitchen,activity,M17,ON,adl_noerror/p03.t5.csv,normal
normal_p03_t5,t5,normal,2008-02-29T13:34:43.561200,Use kitchen sink water,activity,AD1-B,0.504773,adl_noerror/p03.t5.csv,normal
normal_p03_t5,t5,normal,2008-02-29T13:34:44.824838,Move within kitchen,activity,M17,ON,adl_noerror/p03.t5.csv,normal
normal_p04_t1,t1,normal,2008-03-03T14:13:52.600541,Enter corridor,activity,M23,ON,adl_noerror/p04.t1.csv,normal
normal_p04_t1,t1,normal,2008-03-03T14:13:54.456505,Move from corridor to dining room,activity,M01,ON,adl_noerror/p04.t1.csv,normal
normal_p04_t1,t1,normal,2008-03-03T14:13:55.250537,Move within dining room,activity,M07,ON,adl_noerror/p04.t1.csv,normal
normal_p04_t1,t1,normal,2008-03-03T14:14:04.578001,Take phone book,activity,I08,ABSENT,adl_noerror/p04.t1.csv,normal
normal_p04_t1,t1,normal,2008-03-03T14:14:09.622629,Move within dining room,activity,M13,ON,adl_noerror/p04.t1.csv,normal
normal_p04_t1,t1,normal,2008-03-03T14:15:00.000000,Start phone use,activity,asterisk,START,adl_noerror/p04.t1.csv,normal
normal_p04_t1,t1,normal,2008-03-03T14:15:03.787079,Move within dining room,activity,M13,ON,adl_noerror/p04.t1.csv,normal
normal_p04_t1,t1,normal,2008-03-03T14:15:47.000000,End phone use,activity,asterisk,END,adl_noerror/p04.t1.csv,normal
normal_p04_t1,t1,normal,2008-03-03T14:15:52.554399,Return phone book,activity,I08,PRESENT,adl_noerror/p04.t1.csv,normal
normal_p04_t1,t1,normal,2008-03-03T14:15:57.712722,Move within dining room,activity,M13,ON,adl_noerror/p04.t1.csv,normal
normal_p04_t2,t2,normal,2008-03-03T14:16:10.823681,Enter dining room,activity,M13,ON,adl_noerror/p04.t2.csv,normal
normal_p04_t2,t2,normal,2008-03-03T14:16:10.942729,Move within dining room,activity,M15,ON,adl_noerror/p04.t2.csv,normal
normal_p04_t2,t2,normal,2008-03-03T14:16:11.198713,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p04.t2.csv,normal
normal_p04_t2,t2,normal,2008-03-03T14:16:12.485342,Move within kitchen,activity,M17,ON,adl_noerror/p04.t2.csv,normal
normal_p04_t2,t2,normal,2008-03-03T14:16:17.308700,Use kitchen sink water,activity,AD1-B,0.0363287,adl_noerror/p04.t2.csv,normal
normal_p04_t2,t2,normal,2008-03-03T14:16:31.320248,Move within kitchen,activity,M17,ON,adl_noerror/p04.t2.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:16:48.251751,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:16:52.774147,Take raisins,activity,I02,ABSENT,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:16:55.443292,Move within kitchen,activity,M17,ON,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:16:56.666981,Take oatmeal,activity,I01,ABSENT,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:04.235430,Return raisins,activity,I02,PRESENT,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:04.240523,Take raisins,activity,I02,ABSENT,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:04.762476,Return oatmeal,activity,I01,PRESENT,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:05.787266,Return raisins,activity,I02,PRESENT,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:07.749480,Move within kitchen,activity,M17,ON,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:08.460606,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:13.514093,Move within kitchen,activity,M17,ON,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:24.144986,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:24.856789,Move within kitchen,activity,M17,ON,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:27.110153,Take raisins,activity,I02,ABSENT,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:28.900703,Take oatmeal,activity,I01,ABSENT,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:30.357292,Take brown sugar,activity,I03,ABSENT,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:31.498991,Move within kitchen,activity,M17,ON,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:34.449213,Take measuring spoon,activity,I05,ABSENT,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:35.943785,Move within kitchen,activity,M17,ON,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:41.534500,Use kitchen sink water,activity,AD1-B,0.0522274,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:46.480911,Move within kitchen,activity,M17,ON,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:49.272149,Take pot,activity,I07,ABSENT,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:54.306776,Move within kitchen,activity,M17,ON,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:17:56.135500,Use burner,activity,AD1-A,2.81801,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:18:02.522969,Move within kitchen,activity,M17,ON,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:18:03.250930,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:18:06.410140,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:18:12.441139,Take bowl,activity,I04,ABSENT,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:18:16.167255,Move within kitchen,activity,M17,ON,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:18:17.651843,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:18:20.430625,Move within kitchen,activity,M17,ON,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:18:29.743300,Use burner,activity,AD1-A,3.25591,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:18:30.740015,Move within kitchen,activity,M17,ON,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:18:56.561010,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:18:58.639440,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:19:26.713140,Move within kitchen,activity,M17,ON,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:20:56.195380,Use burner,activity,AD1-A,3.31294,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:21:39.483235,Move within kitchen,activity,M17,ON,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:22:23.310400,Use burner,activity,AD1-A,3.03356,adl_noerror/p04.t3.csv,normal
normal_p04_t3,t3,normal,2008-03-03T14:22:35.526366,Move within kitchen,activity,M17,ON,adl_noerror/p04.t3.csv,normal
normal_p04_t4,t4,normal,2008-03-03T14:23:49.779370,Enter kitchen,activity,M17,ON,adl_noerror/p04.t4.csv,normal
normal_p04_t4,t4,normal,2008-03-03T14:24:10.505043,Move within kitchen,activity,M17,ON,adl_noerror/p04.t4.csv,normal
normal_p04_t4,t4,normal,2008-03-03T14:24:14.250510,Use kitchen sink water,activity,AD1-C,0.0330083,adl_noerror/p04.t4.csv,normal
normal_p04_t4,t4,normal,2008-03-03T14:24:19.370725,Move within kitchen,activity,M17,ON,adl_noerror/p04.t4.csv,normal
normal_p04_t4,t4,normal,2008-03-03T14:24:21.406105,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p04.t4.csv,normal
normal_p04_t4,t4,normal,2008-03-03T14:24:22.885699,Take medicine container,activity,I06,ABSENT,adl_noerror/p04.t4.csv,normal
normal_p04_t4,t4,normal,2008-03-03T14:24:24.223317,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p04.t4.csv,normal
normal_p04_t4,t4,normal,2008-03-03T14:24:30.509643,Move within kitchen,activity,M17,ON,adl_noerror/p04.t4.csv,normal
normal_p04_t4,t4,normal,2008-03-03T14:24:32.799039,Move from kitchen to dining room,activity,M15,ON,adl_noerror/p04.t4.csv,normal
normal_p04_t4,t4,normal,2008-03-03T14:24:33.576779,Move within dining room,activity,M14,ON,adl_noerror/p04.t4.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:25:58.181161,Enter dining room,activity,M14,ON,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:25:59.663076,Move within dining room,activity,M15,ON,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:25:59.907016,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:26:01.397614,Move within kitchen,activity,M17,ON,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:26:10.521040,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:26:12.113559,Return medicine container,activity,I06,PRESENT,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:26:15.734853,Move within kitchen,activity,M17,ON,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:26:20.578302,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:26:29.165690,Use kitchen sink water,activity,AD1-B,0.0432819,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:26:56.520145,Move within kitchen,activity,M17,ON,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:26:57.959746,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:26:59.619322,Return raisins,activity,I02,PRESENT,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:26:59.843800,Use kitchen sink water,activity,AD1-B,0.361334,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:27:01.762361,Return oatmeal,activity,I01,PRESENT,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:27:04.157611,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:27:06.751847,Move within kitchen,activity,M17,ON,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:27:35.137080,Use kitchen sink water,activity,AD1-B,0.049532,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:27:45.747826,Move within kitchen,activity,M17,ON,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:28:14.283310,Use kitchen sink water,activity,AD1-B,0.435241,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:29:01.424355,Move within kitchen,activity,M18,ON,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:29:17.224610,Use kitchen sink water,activity,AD1-C,0.126096,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:29:22.877046,Move within kitchen,activity,M17,ON,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:29:59.661000,Use kitchen sink water,activity,AD1-B,0.056329,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:29:59.907479,Move within kitchen,activity,M18,ON,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:30:35.234810,Use kitchen sink water,activity,AD1-B,0.0774231,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:30:53.729604,Move within kitchen,activity,M18,ON,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:31:20.147730,Use kitchen sink water,activity,AD1-B,0.369693,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:31:21.832334,Move within kitchen,activity,M17,ON,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:31:32.994745,Move from kitchen to dining room,activity,M15,ON,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:31:33.271830,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:31:33.653785,Move from kitchen to dining room,activity,M14,ON,adl_noerror/p04.t5.csv,normal
normal_p04_t5,t5,normal,2008-03-03T14:31:35.551030,Move within dining room,activity,M13,ON,adl_noerror/p04.t5.csv,normal
normal_p05_t1,t1,normal,2008-03-04T10:52:42.923966,Enter corridor,activity,M23,ON,adl_noerror/p05.t1.csv,normal
normal_p05_t1,t1,normal,2008-03-04T10:52:43.285881,Move from corridor to dining room,activity,M01,ON,adl_noerror/p05.t1.csv,normal
normal_p05_t1,t1,normal,2008-03-04T10:52:43.909739,Move within dining room,activity,M07,ON,adl_noerror/p05.t1.csv,normal
normal_p05_t1,t1,normal,2008-03-04T10:52:48.884580,Take phone book,activity,I08,ABSENT,adl_noerror/p05.t1.csv,normal
normal_p05_t1,t1,normal,2008-03-04T10:52:49.395477,Return phone book,activity,I08,PRESENT,adl_noerror/p05.t1.csv,normal
normal_p05_t1,t1,normal,2008-03-04T10:52:50.526236,Take phone book,activity,I08,ABSENT,adl_noerror/p05.t1.csv,normal
normal_p05_t1,t1,normal,2008-03-04T10:53:04.886640,Move within dining room,activity,M13,ON,adl_noerror/p05.t1.csv,normal
normal_p05_t1,t1,normal,2008-03-04T10:54:02.000000,Start phone use,activity,asterisk,START,adl_noerror/p05.t1.csv,normal
normal_p05_t1,t1,normal,2008-03-04T10:54:04.403880,Move within dining room,activity,M13,ON,adl_noerror/p05.t1.csv,normal
normal_p05_t1,t1,normal,2008-03-04T10:54:33.000000,End phone use,activity,asterisk,END,adl_noerror/p05.t1.csv,normal
normal_p05_t1,t1,normal,2008-03-04T10:54:33.967486,Move within dining room,activity,M13,ON,adl_noerror/p05.t1.csv,normal
normal_p05_t1,t1,normal,2008-03-04T10:55:04.000000,Start phone use,activity,asterisk,START,adl_noerror/p05.t1.csv,normal
normal_p05_t1,t1,normal,2008-03-04T10:55:14.637413,Move within dining room,activity,M13,ON,adl_noerror/p05.t1.csv,normal
normal_p05_t1,t1,normal,2008-03-04T10:55:28.000000,End phone use,activity,asterisk,END,adl_noerror/p05.t1.csv,normal
normal_p05_t1,t1,normal,2008-03-04T10:55:34.629130,Move within dining room,activity,M13,ON,adl_noerror/p05.t1.csv,normal
normal_p05_t2,t2,normal,2008-03-04T10:56:07.970889,Enter dining room,activity,M14,ON,adl_noerror/p05.t2.csv,normal
normal_p05_t2,t2,normal,2008-03-04T10:56:09.332577,Move within dining room,activity,M15,ON,adl_noerror/p05.t2.csv,normal
normal_p05_t2,t2,normal,2008-03-04T10:56:09.844462,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p05.t2.csv,normal
normal_p05_t2,t2,normal,2008-03-04T10:56:11.545154,Move within kitchen,activity,M17,ON,adl_noerror/p05.t2.csv,normal
normal_p05_t2,t2,normal,2008-03-04T10:56:23.123590,Use kitchen sink water,activity,AD1-B,0.0764855,adl_noerror/p05.t2.csv,normal
normal_p05_t2,t2,normal,2008-03-04T10:56:31.710584,Move within kitchen,activity,M17,ON,adl_noerror/p05.t2.csv,normal
normal_p05_t3,t3,normal,2008-03-04T10:57:53.649726,Enter kitchen,activity,M17,ON,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T10:57:59.456180,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T10:58:03.916689,Take pot,activity,I07,ABSENT,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T10:58:04.888622,Move within kitchen,activity,M17,ON,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T10:58:07.233258,Take raisins,activity,I02,ABSENT,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T10:58:09.988140,Take measuring spoon,activity,I05,ABSENT,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T10:58:10.302829,Move within kitchen,activity,M17,ON,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T10:58:20.121000,Use kitchen sink water,activity,AD1-C,0.0369537,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T10:58:28.892143,Move within kitchen,activity,M17,ON,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T10:58:32.531310,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T10:58:37.504143,Move within kitchen,activity,M17,ON,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T10:59:02.256890,Use burner,activity,AD1-A,2.82895,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T10:59:07.389229,Move within kitchen,activity,M17,ON,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T10:59:44.832200,Use burner,activity,AD1-A,3.30005,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T10:59:54.336800,Move within kitchen,activity,M17,ON,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T10:59:55.182523,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T10:59:58.856441,Return raisins,activity,I02,PRESENT,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:00:15.942000,Take oatmeal,activity,I01,ABSENT,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:00:17.947228,Take brown sugar,activity,I03,ABSENT,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:00:24.335700,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:00:41.501526,Move within kitchen,activity,M17,ON,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:01:08.768600,Use burner,activity,AD1-A,3.19106,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:01:12.741839,Move within kitchen,activity,M17,ON,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:01:24.501710,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:01:24.965752,Move within kitchen,activity,M17,ON,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:01:27.934062,Take bowl,activity,I04,ABSENT,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:01:37.641720,Return oatmeal,activity,I01,PRESENT,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:01:38.479854,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:01:40.377390,Move within kitchen,activity,M17,ON,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:01:41.261000,Use kitchen sink water,activity,AD1-B,0.038399,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:01:44.607366,Move within kitchen,activity,M17,ON,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:02:41.167590,Use burner,activity,AD1-A,3.14434,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:05:37.614218,Move within kitchen,activity,M17,ON,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:05:44.165820,Use kitchen sink water,activity,AD1-B,0.0421491,adl_noerror/p05.t3.csv,normal
normal_p05_t3,t3,normal,2008-03-04T11:06:50.152667,Move within kitchen,activity,M17,ON,adl_noerror/p05.t3.csv,normal
normal_p05_t4,t4,normal,2008-03-04T11:07:26.496236,Enter kitchen,activity,M17,ON,adl_noerror/p05.t4.csv,normal
normal_p05_t4,t4,normal,2008-03-04T11:07:29.146900,Use kitchen sink water,activity,AD1-C,0.0540633,adl_noerror/p05.t4.csv,normal
normal_p05_t4,t4,normal,2008-03-04T11:07:39.163766,Move within kitchen,activity,M17,ON,adl_noerror/p05.t4.csv,normal
normal_p05_t4,t4,normal,2008-03-04T11:07:39.349719,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p05.t4.csv,normal
normal_p05_t4,t4,normal,2008-03-04T11:07:40.953308,Move within kitchen,activity,M17,ON,adl_noerror/p05.t4.csv,normal
