Case ID,Task ID,Condition,Timestamp,Activity,Event Type,Sensor,Message,Raw Activity,Mapped Activity,Source File,Source Data Type
normal_p01_t3,t3,normal,2008-02-27T12:58:01.154560,Use burner,activity,AD1-A,2.85301,AD1-A value 2.85301,Use burner,adl_noerror/p01.t3.csv,normal
normal_p01_t3,t3,normal,2008-02-27T12:58:17.972858,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p01.t3.csv,normal
normal_p01_t3,t3,normal,2008-02-27T12:58:25.475693,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p01.t3.csv,normal
normal_p01_t3,t3,normal,2008-02-27T12:58:32.831614,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p01.t3.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:00.988738,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:06.202371,Motion detected at M16,activity,M16,ON,M16 ON,Motion detected at M16,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:10.429211,Motion stopped at M16,activity,M16,OFF,M16 OFF,Motion stopped at M16,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:10.574195,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:10.772222,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:10.890269,Motion detected at M16,activity,M16,ON,M16 ON,Motion detected at M16,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:12.668377,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:12.944393,Motion stopped at M16,activity,M16,OFF,M16 OFF,Motion stopped at M16,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:16.995906,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:19.455212,Motion detected at M16,activity,M16,ON,M16 ON,Motion detected at M16,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:19.871078,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:21.378630,Motion detected at M15,activity,M15,ON,M15 ON,Motion detected at M15,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:23.787940,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:25.557600,Motion stopped at M15,activity,M15,OFF,M15 OFF,Motion stopped at M15,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:25.969317,Open kitchen cabinet,activity,D01,OPEN,D01 OPEN,Open kitchen cabinet,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:26.919038,Motion stopped at M16,activity,M16,OFF,M16 OFF,Motion stopped at M16,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:27.418894,Take medicine container,activity,I06,ABSENT,I06 ABSENT,Take medicine container,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:29.884190,Close kitchen cabinet,activity,D01,CLOSE,D01 CLOSE,Close kitchen cabinet,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:38.537703,Motion detected at M15,activity,M15,ON,M15 ON,Motion detected at M15,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:38.585900,Motion detected at M16,activity,M16,ON,M16 ON,Motion detected at M16,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:39.229506,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:41.669820,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:42.526583,Motion stopped at M15,activity,M15,OFF,M15 OFF,Motion stopped at M15,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:42.767110,Motion stopped at M16,activity,M16,OFF,M16 OFF,Motion stopped at M16,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:43.844600,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:45.109848,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:45.989604,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:47.547156,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:52.657785,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:52.871771,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:55.490700,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:55.640036,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:55.640036,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:59.622246,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T12:59:59.764267,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T13:00:01.568771,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T13:00:02.990335,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T13:00:06.822440,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T13:00:08.529296,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T13:00:27.244843,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T13:00:37.487876,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T13:01:28.751338,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T13:01:30.652323,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T13:01:31.448315,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T13:01:33.229340,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T13:01:51.371613,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T13:01:55.634441,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p01.t4.csv,normal
normal_p01_t4,t4,normal,2008-02-27T13:01:55.904341,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p01.t4.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:01:57.657831,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:01:57.847791,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:01:59.731257,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:01.768668,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:01.904702,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:03.610236,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:18.144571,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:18.339518,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:21.935527,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:26.979782,Motion detected at M15,activity,M15,ON,M15 ON,Motion detected at M15,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:27.654590,Motion detected at M16,activity,M16,ON,M16 ON,Motion detected at M16,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:29.167161,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:29.784980,Motion stopped at M15,activity,M15,OFF,M15 OFF,Motion stopped at M15,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:30.855689,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:31.460564,Motion stopped at M16,activity,M16,OFF,M16 OFF,Motion stopped at M16,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:33.228621,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:33.506643,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:35.440780,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:40.436585,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:43.448725,Open kitchen cabinet,activity,D01,OPEN,D01 OPEN,Open kitchen cabinet,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:48.940119,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:50.170753,Return bowl,activity,I04,PRESENT,I04 PRESENT,Return bowl,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:52.559056,Return brown sugar,activity,I03,PRESENT,I03 PRESENT,Return brown sugar,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:54.532506,Return medicine container,activity,I06,PRESENT,I06 PRESENT,Return medicine container,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:56.699869,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:02:58.947227,Close kitchen cabinet,activity,D01,CLOSE,D01 CLOSE,Close kitchen cabinet,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:03:09.670157,Motion detected at M18,activity,M18,ON,M18 ON,Motion detected at M18,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:03:15.958359,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:03:19.698322,Motion stopped at M18,activity,M18,OFF,M18 OFF,Motion stopped at M18,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:03:20.335300,Motion detected at M18,activity,M18,ON,M18 ON,Motion detected at M18,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:03:21.194390,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:03:24.356454,Motion stopped at M18,activity,M18,OFF,M18 OFF,Motion stopped at M18,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:03:24.517419,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:03:28.273380,Use hot water,activity,AD1-B,0.0676182,AD1-B value 0.0676182,Use hot water,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:03:31.875600,Use hot water,activity,AD1-B,0.277075,AD1-B value 0.277075,Use hot water,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:04:13.158300,Use hot water,activity,AD1-B,0.434733,AD1-B value 0.434733,Use hot water,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:04:16.149690,Use hot water,activity,AD1-B,0.344849,AD1-B value 0.344849,Use hot water,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:05:37.183580,Use hot water,activity,AD1-B,0.0508211,AD1-B value 0.0508211,Use hot water,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:05:40.144530,Use hot water,activity,AD1-B,0.419811,AD1-B value 0.419811,Use hot water,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:06:03.537111,Motion detected at M18,activity,M18,ON,M18 ON,Motion detected at M18,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:06:04.990783,Motion stopped at M18,activity,M18,OFF,M18 OFF,Motion stopped at M18,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:06:33.146591,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:06:34.112920,Use hot water,activity,AD1-B,0.476374,AD1-B value 0.476374,Use hot water,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:06:34.538222,Motion detected at M18,activity,M18,ON,M18 ON,Motion detected at M18,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:06:35.597906,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:06:39.798689,Motion stopped at M18,activity,M18,OFF,M18 OFF,Motion stopped at M18,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:06:41.746546,Motion detected at M18,activity,M18,ON,M18 ON,Motion detected at M18,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:06:42.229591,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:06:42.764669,Motion detected at M18,activity,M18,ON,M18 ON,Motion detected at M18,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:06:46.198680,Use hot water,activity,AD1-B,0.0590243,AD1-B value 0.0590243,Use hot water,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:06:47.335011,Motion stopped at M18,activity,M18,OFF,M18 OFF,Motion stopped at M18,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:06:47.476039,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:06:49.159600,Use hot water,activity,AD1-B,0.364185,AD1-B value 0.364185,Use hot water,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:07:02.728429,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:07:04.112290,Use hot water,activity,AD1-B,0.486101,AD1-B value 0.486101,Use hot water,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:07:07.134480,Use hot water,activity,AD1-B,0.103908,AD1-B value 0.103908,Use hot water,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:07:11.573516,Motion detected at M18,activity,M18,ON,M18 ON,Motion detected at M18,adl_noerror/p01.t5.csv,normal
normal_p01_t5,t5,normal,2008-02-27T13:07:14.757660,Motion stopped at M18,activity,M18,OFF,M18 OFF,Motion stopped at M18,adl_noerror/p01.t5.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:03.649200,Motion detected at M23,activity,M23,ON,M23 ON,Motion detected at M23,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:04.548539,Motion detected at M07,activity,M07,ON,M07 ON,Motion detected at M07,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:04.548539,Motion detected at M08,activity,M08,ON,M08 ON,Motion detected at M08,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:05.402447,Motion stopped at M23,activity,M23,OFF,M23 OFF,Motion stopped at M23,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:05.567467,Motion stopped at M07,activity,M07,OFF,M07 OFF,Motion stopped at M07,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:06.230497,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:07.523652,Motion stopped at M08,activity,M08,OFF,M08 OFF,Motion stopped at M08,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:08.830747,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:09.319804,Motion stopped at M01,activity,M01,OFF,M01 OFF,Motion stopped at M01,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:09.833861,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:11.327007,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:11.466075,Take phone book,activity,I08,ABSENT,I08 ABSENT,Take phone book,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:13.543698,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:17.110699,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:26.426974,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:30.570846,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:31.450961,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:33.830970,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:37.436716,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:39.864028,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:40.623828,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:43.699968,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:46.490240,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:48.757930,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:49.505426,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:51.122974,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:51.356920,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p02.t1.csv,normal
normal_p02_t1,t1,normal,2008-02-29T12:50:52.870490,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p02.t1.csv,normal
